latitude,longitude,date,hour,day_of_week,month,is_weekend,is_night,road_type,road_type_enc,speed_limit,junction,traffic_density,weather_condition,weather_enc,temperature,precipitation,wind_speed,visibility,severity
13.136872294007558,80.21011671353082,2023-10-28,22,5,10,1,1,Highway,0,84,1,0.15,Clear,0,32.0,0.0,7.3,7.5,1
13.107332017362056,80.26197929789534,2022-09-04,23,6,9,1,1,Highway,0,95,0,0.15,Clear,0,32.5,0.0,10.5,10.1,0
13.156475326919853,80.19548174514482,2022-12-15,20,3,12,0,0,Highway,0,78,1,0.65,Clear,0,30.5,0.0,15.7,8.5,1
13.00521758454273,80.21011600688605,2024-12-09,14,0,12,0,0,Urban Road,1,47,0,0.4,Cloudy,1,33.9,0.0,10.9,9.8,1
12.933790372848618,80.19170959852329,2023-11-09,5,3,11,0,1,Highway,0,80,0,0.15,Rain,2,37.0,2.2,9.2,3.3,0
12.985326183583881,80.22978221566719,2023-01-10,19,1,1,0,0,Urban Road,1,41,0,0.9,Cloudy,1,26.3,0.0,10.0,10.3,0
13.016448942727127,80.22610539403308,2024-09-21,9,5,9,1,0,Residential,2,28,0,0.9,Storm,4,31.2,11.4,12.7,2.1,2
12.98347335021842,80.19512507045927,2024-12-21,12,5,12,1,0,Highway,0,71,0,0.4,Storm,4,36.2,19.0,23.8,3.7,3
13.051432687538405,80.27248808380544,2022-08-16,21,1,8,0,1,Urban Road,1,37,0,0.4,Clear,0,26.2,0.0,5.0,7.7,0
12.921384760369985,80.29684575937355,2023-06-28,22,2,6,0,1,Urban Road,1,54,0,0.15,Cloudy,1,27.2,0.0,11.3,9.0,0
13.007969010768027,80.23369707212218,2023-12-04,3,0,12,0,1,Residential,2,24,0,0.15,Rain,2,29.1,2.5,2.8,3.9,1
13.008232238120343,80.19318480928209,2023-01-05,2,3,1,0,1,Urban Road,1,45,1,0.15,Clear,0,32.5,0.0,0.8,8.4,0
13.132919291259446,80.20949668920201,2023-01-07,2,5,1,1,1,Highway,0,85,1,0.15,Rain,2,28.5,0.7,11.7,5.2,2
13.167540771065623,80.1979961200301,2024-02-01,10,3,2,0,0,Residential,2,22,0,0.65,Fog,3,29.8,0.0,5.6,1.5,0
13.153929375817375,80.20424529852555,2023-03-15,12,2,3,0,0,Urban Road,1,39,1,0.4,Clear,0,28.0,0.0,15.4,10.9,0
12.957911816426233,80.1201436519431,2022-05-03,23,1,5,0,1,Urban Road,1,49,0,0.15,Cloudy,1,30.2,0.0,8.0,5.0,0
13.163446749368497,80.21216771273835,2023-09-21,13,3,9,0,0,Urban Road,1,49,1,0.4,Rain,2,24.4,1.0,12.6,8.8,0
12.954082187409332,80.20151984240988,2023-07-14,8,4,7,0,0,Urban Road,1,47,0,0.9,Fog,3,28.4,0.0,9.4,1.4,0
12.952432891501848,80.22497318985741,2022-07-24,0,6,7,1,1,Urban Road,1,54,1,0.15,Cloudy,1,25.5,0.0,7.7,6.0,3
13.141466220119819,80.18855440786544,2023-06-07,2,2,6,0,1,Urban Road,1,51,1,0.15,Clear,0,24.7,0.0,11.5,10.8,0
12.976169272117723,80.23519837476803,2022-10-22,8,5,10,1,0,Rural Road,3,66,0,0.9,Clear,0,23.2,0.0,8.9,9.1,0
13.085907631886336,80.25501099393068,2022-08-27,15,5,8,1,0,Residential,2,20,0,0.4,Rain,2,24.8,3.1,8.7,3.3,2
13.079917035012825,80.26659477255613,2023-01-16,21,0,1,0,1,Rural Road,3,55,1,0.4,Clear,0,26.6,0.0,3.0,9.3,1
13.00175427770525,80.22823013072374,2023-03-09,17,3,3,0,0,Residential,2,20,0,0.65,Rain,2,31.1,0.6,17.2,5.1,0
13.063563849293882,80.17075208178836,2023-06-14,14,2,6,0,0,Urban Road,1,44,0,0.4,Clear,0,29.3,0.0,7.0,7.1,0
13.182439714038324,80.23797930626496,2022-06-16,8,3,6,0,0,Highway,0,95,1,0.9,Rain,2,28.2,1.4,9.1,4.9,1
13.02379897449534,80.18002034163446,2023-03-01,10,2,3,0,0,Highway,0,84,0,0.65,Cloudy,1,26.5,0.0,12.2,10.4,0
12.986610164287713,80.2324642572357,2022-02-12,4,5,2,1,1,Urban Road,1,46,0,0.15,Rain,2,30.2,0.7,15.6,4.6,1
13.01024833036057,80.22986928616407,2022-12-06,13,1,12,0,0,Urban Road,1,42,1,0.4,Fog,3,28.2,0.0,8.7,0.5,3
13.032661975595097,80.16113448341439,2023-06-23,11,4,6,0,0,Urban Road,1,52,1,0.4,Clear,0,32.7,0.0,15.5,8.5,0
13.143602640548442,80.22032075080175,2023-08-23,9,2,8,0,0,Urban Road,1,43,0,0.9,Cloudy,1,26.1,0.0,15.5,9.6,0
13.054808422292068,80.18779249413562,2023-06-02,23,4,6,0,1,Residential,2,29,0,0.15,Clear,0,23.7,0.0,7.9,8.1,0
12.982880790415484,80.23040168546532,2022-09-16,8,4,9,0,0,Residential,2,32,0,0.9,Clear,0,31.9,0.0,10.8,7.6,0
13.004566856667532,80.29028869312518,2023-06-01,16,3,6,0,0,Rural Road,3,55,1,0.4,Rain,2,30.6,2.3,10.4,6.8,2
13.069002693240702,80.2747968248632,2023-09-13,9,2,9,0,0,Urban Road,1,54,1,0.9,Storm,4,26.9,11.9,10.0,4.8,2
13.032892577509637,80.1667571547736,2022-11-22,16,1,11,0,0,Highway,0,63,0,0.4,Rain,2,25.7,3.0,12.5,1.9,1
12.957328090476421,80.22375761344229,2023-11-28,3,1,11,0,1,Urban Road,1,49,1,0.15,Clear,0,24.5,0.0,10.4,12.0,1
13.129347576890654,80.19630172898317,2024-06-02,5,6,6,1,1,Residential,2,21,0,0.15,Rain,2,33.3,12.2,18.4,5.4,2
13.034410989441293,80.22064075913936,2023-09-25,22,0,9,0,1,Highway,0,86,0,0.15,Clear,0,26.9,0.0,5.3,7.5,1
13.145097660663541,80.23103557321721,2023-06-21,8,2,6,0,0,Highway,0,88,1,0.9,Clear,0,37.2,0.0,15.4,8.5,0
12.963266401770849,80.2412694806405,2023-01-26,5,3,1,0,1,Urban Road,1,52,1,0.15,Cloudy,1,26.8,0.0,8.7,8.3,1
13.017801690576272,80.19127411967597,2024-10-30,2,2,10,0,1,Residential,2,27,1,0.15,Clear,0,32.3,0.0,7.8,8.6,0
13.012954178175898,80.22431899699114,2024-01-10,18,2,1,0,0,Highway,0,75,0,0.9,Cloudy,1,23.1,0.0,11.4,8.2,0
13.040727406626937,80.27012613174115,2023-01-24,9,1,1,0,0,Highway,0,83,0,0.9,Rain,2,31.1,2.3,10.3,3.7,0
13.094223980632153,80.2700637603153,2024-07-25,2,3,7,0,1,Highway,0,86,0,0.15,Cloudy,1,27.2,0.0,19.1,6.9,2
13.157353419523536,80.20814669419502,2024-07-17,5,2,7,0,1,Highway,0,81,1,0.15,Clear,0,37.1,0.0,12.5,8.7,1
12.981249201974721,80.22031525384743,2024-11-09,7,5,11,1,0,Urban Road,1,42,0,0.65,Rain,2,28.0,6.0,3.0,2.8,1
12.933747351841758,80.24016554660251,2022-09-24,23,5,9,1,1,Rural Road,3,71,0,0.15,Clear,0,26.6,0.0,19.9,12.0,0
13.101271891297415,80.27407499155933,2023-07-25,15,1,7,0,0,Urban Road,1,64,0,0.4,Cloudy,1,31.0,0.0,18.1,7.8,0
13.175313481528294,80.18513243209176,2023-10-20,6,4,10,0,0,Urban Road,1,58,1,0.4,Fog,3,31.5,0.0,15.3,1.2,1
12.965539201537394,80.21405260103269,2024-08-17,5,5,8,1,1,Highway,0,72,0,0.15,Cloudy,1,29.9,0.0,5.0,9.5,2
12.960424776318117,80.228329619888,2023-01-27,2,4,1,0,1,Urban Road,1,57,0,0.15,Storm,4,27.3,22.0,3.8,3.8,3
12.988001930429958,80.22401383192191,2023-11-12,19,6,11,1,0,Rural Road,3,100,0,0.9,Cloudy,1,30.0,0.0,4.1,9.3,2
13.11819615197117,80.1674967592746,2023-01-30,4,0,1,0,1,Highway,0,64,1,0.15,Clear,0,28.1,0.0,7.5,7.7,0
13.180227218206596,80.20960337826395,2024-04-19,5,4,4,0,1,Highway,0,85,0,0.15,Cloudy,1,33.1,0.0,17.6,10.1,0
12.971035759551325,80.2264067779336,2022-10-02,5,6,10,1,1,Residential,2,33,0,0.15,Cloudy,1,22.7,0.0,10.1,9.5,1
13.073930012083899,80.10347021809834,2024-07-19,12,4,7,0,0,Highway,0,84,0,0.4,Cloudy,1,27.9,0.0,1.2,10.6,0
13.168515110141618,80.20985389643631,2022-12-25,15,6,12,1,0,Urban Road,1,42,0,0.4,Clear,0,20.7,0.0,13.5,9.3,0
12.960322042337566,80.2041818459693,2022-12-25,2,6,12,1,1,Highway,0,89,0,0.15,Cloudy,1,27.3,0.0,4.5,7.2,2
13.037026113102119,80.15539281803174,2023-01-09,20,0,1,0,0,Residential,2,39,1,0.65,Rain,2,27.0,1.0,9.7,5.2,1
13.020698686933262,80.16702215837493,2023-06-03,5,5,6,1,1,Residential,2,31,0,0.15,Clear,0,28.3,0.0,9.2,3.1,1
13.070414453805105,80.17581390416936,2022-01-24,18,0,1,0,0,Urban Road,1,36,1,0.9,Clear,0,30.9,0.0,13.6,8.6,1
13.081762168670647,80.28735363100716,2024-04-26,21,4,4,0,1,Urban Road,1,40,1,0.4,Cloudy,1,27.8,0.0,10.7,5.0,1
13.000934466930936,80.21321751202487,2022-03-03,12,3,3,0,0,Urban Road,1,59,1,0.4,Cloudy,1,30.2,0.0,1.6,9.1,0
12.993874190999815,80.23017221099047,2022-12-26,6,0,12,0,0,Urban Road,1,52,0,0.4,Rain,2,34.4,4.3,8.5,6.2,0
13.134460811118824,80.27618883570446,2024-10-02,15,2,10,0,0,Urban Road,1,61,0,0.4,Cloudy,1,18.9,0.0,1.1,7.9,0
13.097433648863857,80.27725214008251,2022-04-04,19,0,4,0,0,Residential,2,43,1,0.9,Clear,0,24.6,0.0,4.3,8.7,2
13.013790430521446,80.21748863057789,2024-08-10,23,5,8,1,1,Highway,0,86,1,0.15,Snow,5,31.2,0.0,20.6,11.2,3
12.979971206852895,80.21258726504466,2023-10-04,20,2,10,0,0,Highway,0,77,0,0.65,Cloudy,1,33.4,0.0,12.7,9.0,1
13.001793770380642,80.22979605976676,2022-05-28,23,5,5,1,1,Highway,0,74,0,0.15,Clear,0,33.0,0.0,7.0,9.3,1
13.161044793690689,80.20265136746968,2022-10-13,0,3,10,0,1,Highway,0,94,0,0.15,Cloudy,1,30.0,0.0,7.3,8.9,2
13.145747231151391,80.20696689219385,2022-01-05,23,2,1,0,1,Highway,0,86,0,0.15,Storm,4,32.8,8.4,8.4,4.8,3
12.973501118573926,80.25029124026462,2024-07-30,9,1,7,0,0,Residential,2,20,0,0.9,Snow,5,26.3,0.0,14.2,6.2,0
13.034420160340485,80.18733551804087,2022-01-03,7,0,1,0,0,Highway,0,87,0,0.65,Cloudy,1,31.2,0.0,16.4,10.7,1
12.976580846260038,80.21504419312481,2023-09-23,1,5,9,1,1,Rural Road,3,55,0,0.15,Clear,0,39.3,0.0,17.0,9.4,1
12.958571780982606,80.21642960063336,2023-03-13,16,0,3,0,0,Highway,0,70,0,0.4,Cloudy,1,29.5,0.0,10.4,12.0,0
12.957530517216318,80.21542492270194,2022-05-13,13,4,5,0,0,Highway,0,81,0,0.4,Clear,0,29.0,0.0,8.6,9.8,0
13.156585112568495,80.20093591683802,2023-09-05,0,1,9,0,1,Urban Road,1,44,0,0.15,Clear,0,24.7,0.0,11.1,7.9,1
12.99074339731691,80.23505708618805,2024-03-13,21,2,3,0,1,Highway,0,96,0,0.4,Fog,3,28.4,0.0,4.8,0.6,2
13.150581712010409,80.18586037816868,2024-06-25,9,1,6,0,0,Urban Road,1,52,1,0.9,Rain,2,33.4,9.8,22.1,7.8,1
12.911563902351359,80.19945118190752,2023-08-10,10,3,8,0,0,Urban Road,1,44,0,0.65,Cloudy,1,35.9,0.0,16.5,11.7,0
12.973664753759797,80.12699419375434,2024-06-16,3,6,6,1,1,Residential,2,37,1,0.15,Clear,0,27.4,0.0,19.6,7.6,2
12.907664092885868,80.14539244710446,2024-07-22,14,0,7,0,0,Highway,0,73,0,0.4,Clear,0,29.3,0.0,12.3,9.1,0
13.01541467400311,80.2266739916429,2024-08-05,3,0,8,0,1,Highway,0,78,0,0.15,Clear,0,28.0,0.0,14.5,5.1,2
12.981034871730499,80.2184668842532,2023-07-25,23,1,7,0,1,Highway,0,85,0,0.15,Clear,0,22.4,0.0,8.8,10.5,0
13.041524516564243,80.14209904075071,2022-01-30,5,6,1,1,1,Highway,0,75,0,0.15,Cloudy,1,28.5,0.0,6.3,12.0,1
13.16589232880083,80.20293227929237,2024-12-15,20,6,12,1,0,Urban Road,1,51,1,0.65,Cloudy,1,22.8,0.0,9.4,9.7,1
12.997972601889963,80.2029579377322,2024-04-18,13,3,4,0,0,Residential,2,34,1,0.4,Clear,0,28.5,0.0,0.0,6.0,0
13.139268064761632,80.21112368831035,2024-06-13,23,3,6,0,1,Highway,0,82,0,0.15,Clear,0,24.6,0.0,6.7,11.2,1
13.07723654786497,80.25571295521227,2022-03-20,0,6,3,1,1,Urban Road,1,45,0,0.15,Clear,0,28.6,0.0,12.8,6.6,1
13.053786517637288,80.24338734333053,2022-03-05,1,5,3,1,1,Urban Road,1,48,1,0.15,Rain,2,30.5,1.5,25.9,5.9,0
12.95633877094651,80.21138305446574,2022-03-19,19,5,3,1,0,Highway,0,78,0,0.9,Cloudy,1,32.6,0.0,19.7,12.0,0
13.143674703766248,80.100434953757,2023-01-15,21,6,1,1,1,Urban Road,1,44,0,0.4,Cloudy,1,30.0,0.0,16.8,5.9,0
12.96270357193857,80.24625256459002,2024-08-30,14,4,8,0,0,Urban Road,1,54,0,0.4,Cloudy,1,21.5,0.0,12.5,10.4,0
12.958086685451278,80.23148281536615,2024-09-14,6,5,9,1,0,Urban Road,1,57,0,0.4,Storm,4,30.2,6.8,11.6,2.2,1
13.133701446111989,80.20103794466748,2023-10-31,17,1,10,0,0,Residential,2,32,0,0.65,Rain,2,28.9,4.1,18.9,1.6,1
12.977687669121275,80.23216541402809,2023-07-04,6,1,7,0,0,Rural Road,3,51,1,0.4,Cloudy,1,15.4,0.0,8.8,6.1,1
12.928872027052677,80.19334819532071,2024-03-10,13,6,3,1,0,Highway,0,75,1,0.4,Rain,2,23.7,1.3,6.7,8.7,1
13.050990914687079,80.16198765569227,2023-06-07,11,2,6,0,0,Rural Road,3,64,0,0.4,Clear,0,27.1,0.0,18.0,10.1,0
12.908465949049814,80.21820262913518,2024-02-22,14,3,2,0,0,Urban Road,1,42,0,0.4,Cloudy,1,31.4,0.0,4.8,9.9,0
13.145674894749014,80.2465598195117,2024-07-19,10,4,7,0,0,Residential,2,33,1,0.65,Clear,0,26.0,0.0,11.2,12.0,0
13.158352791484093,80.20379521975806,2022-01-15,8,5,1,1,0,Urban Road,1,43,1,0.9,Cloudy,1,28.1,0.0,3.6,8.6,2
13.133502252172757,80.19859504152936,2022-08-24,14,2,8,0,0,Urban Road,1,56,1,0.4,Rain,2,34.2,26.5,25.7,5.5,1
13.040014489309616,80.16906264952469,2024-01-03,0,2,1,0,1,Residential,2,30,1,0.15,Cloudy,1,32.7,0.0,10.0,12.0,1
12.915781741149445,80.11235608263225,2023-07-02,0,6,7,1,1,Highway,0,77,0,0.15,Cloudy,1,26.4,0.0,14.6,10.2,1
12.955171765705186,80.22304363941733,2022-12-19,9,0,12,0,0,Urban Road,1,51,0,0.9,Cloudy,1,25.3,0.0,22.7,4.8,0
13.005670164085693,80.19907484704112,2024-09-25,17,2,9,0,0,Urban Road,1,42,1,0.65,Clear,0,29.1,0.0,12.6,12.0,0
13.010239495076934,80.20982450463625,2022-03-26,13,5,3,1,0,Highway,0,80,1,0.4,Clear,0,28.6,0.0,14.3,10.3,1
13.113207377477275,80.23211893919618,2022-07-07,0,3,7,0,1,Residential,2,45,0,0.15,Clear,0,29.6,0.0,18.8,7.9,1
13.000985561476723,80.23452261259959,2023-07-28,5,4,7,0,1,Urban Road,1,53,1,0.15,Cloudy,1,31.3,0.0,0.0,6.3,1
13.18168025528994,80.17652854983767,2022-10-17,20,0,10,0,0,Highway,0,77,0,0.65,Fog,3,31.5,0.0,6.9,1.9,2
12.97316626627432,80.29208344643945,2024-09-14,10,5,9,1,0,Urban Road,1,43,0,0.65,Storm,4,34.0,5.0,20.7,1.3,1
13.163442143680598,80.21888564589123,2023-05-20,6,5,5,1,0,Highway,0,64,0,0.4,Clear,0,34.1,0.0,14.5,9.3,0
12.989070911730037,80.23324378922266,2023-11-12,20,6,11,1,0,Urban Road,1,48,0,0.65,Clear,0,31.0,0.0,17.2,4.7,2
12.976998268026973,80.21855602117479,2023-05-23,9,1,5,0,0,Highway,0,72,0,0.9,Clear,0,25.9,0.0,12.9,9.4,0
13.059056843621628,80.17882217747126,2022-04-28,23,3,4,0,1,Urban Road,1,35,0,0.15,Clear,0,23.3,0.0,16.0,11.8,1
13.078642903188982,80.10086700531926,2022-07-07,21,3,7,0,1,Residential,2,36,1,0.4,Clear,0,27.5,0.0,10.5,9.9,0
13.00790475558408,80.19348286862989,2024-12-08,13,6,12,1,0,Urban Road,1,45,1,0.4,Cloudy,1,23.1,0.0,5.1,9.8,1
13.061732865012537,80.1715080810414,2023-09-04,20,0,9,0,0,Urban Road,1,41,1,0.65,Fog,3,25.8,0.0,17.4,2.7,2
13.077852335695278,80.2842579201231,2022-03-30,8,2,3,0,0,Highway,0,72,0,0.9,Clear,0,25.6,0.0,17.8,11.8,1
13.073742555926955,80.27437281277484,2022-02-16,13,2,2,0,0,Urban Road,1,48,1,0.4,Clear,0,29.2,0.0,4.8,9.5,1
13.00795346208182,80.24237832135046,2022-05-01,13,6,5,1,0,Highway,0,80,0,0.4,Fog,3,31.3,0.0,13.3,2.1,2
13.140175902953976,80.13172537344632,2022-10-09,11,6,10,1,0,Highway,0,76,0,0.4,Cloudy,1,20.4,0.0,15.8,12.0,0
12.931058579300693,80.22183912563605,2023-12-29,9,4,12,0,0,Highway,0,71,0,0.9,Cloudy,1,30.5,0.0,11.2,8.1,0
13.156810731263073,80.20667797456282,2023-04-19,2,2,4,0,1,Urban Road,1,55,1,0.15,Rain,2,29.8,1.5,8.2,3.5,3
13.13389735306942,80.21174224862389,2022-02-08,17,1,2,0,0,Urban Road,1,42,0,0.65,Clear,0,32.1,0.0,25.3,5.9,0
12.985371770804143,80.13377631230496,2024-12-28,20,5,12,1,0,Rural Road,3,68,0,0.65,Clear,0,30.3,0.0,17.5,8.8,1
13.02889135963691,80.28401571660962,2022-01-29,8,5,1,1,0,Highway,0,87,1,0.9,Rain,2,15.2,13.0,16.1,3.0,1
13.1012910099583,80.2980897947037,2022-11-12,20,5,11,1,0,Urban Road,1,45,0,0.65,Cloudy,1,23.1,0.0,12.5,8.7,1
13.082705722954802,80.2617748638426,2023-11-23,13,3,11,0,0,Residential,2,33,0,0.4,Cloudy,1,24.4,0.0,9.0,8.6,0
13.144169682771247,80.19830855503176,2024-02-07,21,2,2,0,1,Urban Road,1,49,0,0.4,Fog,3,33.6,0.0,16.2,1.5,3
13.151401079391993,80.21016183224022,2024-09-07,13,5,9,1,0,Urban Road,1,46,0,0.4,Rain,2,27.9,2.5,15.7,6.9,2
12.959524682303634,80.1945989635736,2022-08-24,6,2,8,0,0,Urban Road,1,68,1,0.4,Clear,0,35.1,0.0,10.6,6.8,0
13.110231506771635,80.29952109454953,2024-12-23,10,0,12,0,0,Urban Road,1,47,1,0.65,Rain,2,25.5,5.4,14.5,3.4,1
13.036143853648886,80.1578717401104,2024-01-20,18,5,1,1,0,Highway,0,78,0,0.9,Clear,0,25.1,0.0,4.4,8.8,1
13.0483467198686,80.18876659613761,2023-04-28,10,4,4,0,0,Highway,0,73,0,0.65,Cloudy,1,24.3,0.0,20.4,10.6,0
13.021192231914679,80.28928127983494,2024-12-29,16,6,12,1,0,Residential,2,20,1,0.4,Fog,3,34.5,0.0,9.5,1.6,1
12.921499439853608,80.12697195884765,2023-04-08,11,5,4,1,0,Urban Road,1,56,0,0.4,Clear,0,29.3,0.0,16.3,8.2,0
13.160806903628822,80.20598118716653,2022-10-07,7,4,10,0,0,Urban Road,1,44,0,0.65,Snow,5,34.8,0.0,13.7,11.8,0
12.977058786366536,80.22485097401706,2024-03-08,9,4,3,0,0,Highway,0,75,1,0.9,Clear,0,30.8,0.0,24.4,8.4,1
13.0487848650722,80.15462992467094,2022-09-27,23,1,9,0,1,Urban Road,1,43,1,0.15,Cloudy,1,31.7,0.0,10.9,7.2,1
13.07468741406894,80.1889344969679,2024-08-22,13,3,8,0,0,Urban Road,1,48,0,0.4,Rain,2,29.3,3.1,12.4,5.7,0
13.091832438130286,80.26148454471883,2023-10-23,19,0,10,0,0,Residential,2,41,1,0.9,Cloudy,1,31.0,0.0,5.2,12.0,0
13.086215608510646,80.26989958757615,2022-03-17,18,3,3,0,0,Residential,2,22,0,0.9,Clear,0,22.3,0.0,4.8,11.4,1
13.076806697554662,80.27185344642028,2023-06-09,17,4,6,0,0,Residential,2,34,1,0.65,Clear,0,25.5,0.0,7.2,11.6,0
13.0195861829816,80.24270917617845,2024-07-17,11,2,7,0,0,Urban Road,1,39,1,0.4,Cloudy,1,26.6,0.0,3.4,9.2,0
13.084890096437098,80.27602110788075,2023-12-12,23,1,12,0,1,Urban Road,1,57,1,0.15,Clear,0,27.5,0.0,7.0,7.5,2
12.92859138819413,80.28690163491719,2022-05-24,7,1,5,0,0,Highway,0,70,0,0.65,Rain,2,29.7,15.2,13.7,3.7,3
13.011383058755962,80.2232215693906,2024-07-19,14,4,7,0,0,Rural Road,3,55,0,0.4,Cloudy,1,27.8,0.0,0.7,5.9,0
13.163629180131663,80.21338667960782,2024-03-13,0,2,3,0,1,Urban Road,1,54,1,0.15,Storm,4,32.8,26.8,21.3,4.2,3
13.103716703183208,80.27193964749536,2022-03-31,19,3,3,0,0,Urban Road,1,52,0,0.9,Clear,0,27.7,0.0,6.6,10.5,0
13.03988368946609,80.15813032192055,2024-04-25,14,3,4,0,0,Highway,0,97,0,0.4,Rain,2,34.2,2.5,9.7,2.8,2
13.039738116012161,80.1863016825173,2022-10-07,3,4,10,0,1,Rural Road,3,62,0,0.15,Rain,2,30.8,14.7,18.8,3.9,2
13.039956074832356,80.18140058577119,2023-11-02,15,3,11,0,0,Residential,2,32,1,0.4,Rain,2,28.5,2.5,23.2,2.1,3
13.047902281502287,80.19360833822287,2024-09-14,9,5,9,1,0,Urban Road,1,49,1,0.9,Clear,0,28.8,0.0,18.5,8.2,1
12.98327081902807,80.25291356183139,2023-07-14,23,4,7,0,1,Urban Road,1,37,1,0.15,Rain,2,31.6,4.6,10.3,3.0,2
13.058424746327677,80.27210467348229,2023-09-28,0,3,9,0,1,Highway,0,64,0,0.15,Cloudy,1,27.3,0.0,5.7,6.5,0
12.994916620458334,80.22547643396032,2023-02-09,20,3,2,0,0,Highway,0,68,0,0.65,Rain,2,31.2,1.5,20.6,6.4,1
13.082028971840286,80.27618117348334,2024-01-22,6,0,1,0,0,Residential,2,23,1,0.4,Clear,0,30.2,0.0,12.3,8.4,0
13.166157004347163,80.16936248145963,2023-11-12,20,6,11,1,0,Urban Road,1,66,0,0.65,Clear,0,23.3,0.0,15.9,8.0,0
13.168303935492778,80.21224998054201,2023-04-06,0,3,4,0,1,Highway,0,77,1,0.15,Rain,2,29.7,1.4,19.9,6.6,1
12.962689110019964,80.25611674903584,2023-12-05,14,1,12,0,0,Residential,2,42,0,0.4,Clear,0,38.8,0.0,7.9,10.5,0
12.915013920865013,80.16720685598516,2024-12-19,8,3,12,0,0,Urban Road,1,48,0,0.9,Clear,0,27.6,0.0,7.3,10.2,0
12.995397293463554,80.29166255787796,2023-10-16,6,0,10,0,0,Urban Road,1,41,1,0.4,Rain,2,29.5,1.2,11.6,6.9,0
13.094250269248807,80.27847948543392,2022-08-28,18,6,8,1,0,Residential,2,29,1,0.9,Cloudy,1,29.1,0.0,13.1,11.7,0
12.969159348497922,80.19900899221159,2023-11-08,2,2,11,0,1,Urban Road,1,40,1,0.15,Clear,0,34.4,0.0,13.1,9.5,0
12.956053375671006,80.15728847027698,2023-09-23,2,5,9,1,1,Residential,2,31,0,0.15,Clear,0,28.7,0.0,3.3,6.5,0
13.051518929325551,80.17784476621492,2023-03-26,16,6,3,1,0,Highway,0,73,1,0.4,Cloudy,1,27.3,0.0,10.0,11.5,1
13.14175058804659,80.19918184433816,2023-12-09,14,5,12,1,0,Highway,0,84,0,0.4,Rain,2,30.5,1.5,12.0,5.3,2
12.972602694993595,80.24559319057524,2024-02-20,8,1,2,0,0,Urban Road,1,42,1,0.9,Clear,0,24.3,0.0,9.6,6.8,0
12.960772451439823,80.23457880821023,2022-02-23,14,2,2,0,0,Urban Road,1,57,0,0.4,Clear,0,25.5,0.0,3.2,5.9,1
13.093043275849508,80.27812153035568,2023-08-28,19,0,8,0,0,Urban Road,1,43,0,0.9,Fog,3,28.6,0.0,2.4,0.9,2
12.969709717464067,80.23092913698447,2022-02-22,8,1,2,0,0,Highway,0,88,1,0.9,Cloudy,1,31.5,0.0,18.7,7.8,2
13.137960178369319,80.11025395333036,2022-07-24,8,6,7,1,0,Highway,0,76,0,0.9,Rain,2,29.4,0.4,10.4,4.2,0
13.046079560263024,80.15983520526298,2023-04-26,20,2,4,0,0,Highway,0,84,0,0.65,Cloudy,1,23.8,0.0,21.4,10.7,1
12.933759067245619,80.29098146263092,2024-01-15,23,0,1,0,1,Highway,0,69,0,0.15,Rain,2,25.8,1.6,20.4,2.0,2
13.023353325370616,80.18731959304357,2023-03-12,1,6,3,1,1,Rural Road,3,76,1,0.15,Clear,0,27.2,0.0,14.9,8.6,1
12.999668629842446,80.21220843832177,2024-02-29,15,3,2,0,0,Highway,0,73,0,0.4,Clear,0,16.3,0.0,20.3,12.0,0
13.186569867108673,80.13009903495396,2022-11-12,5,5,11,1,1,Urban Road,1,56,1,0.15,Clear,0,25.9,0.0,18.1,10.9,0
13.160664226572218,80.1999083530237,2024-10-07,6,0,10,0,0,Highway,0,91,0,0.4,Rain,2,28.3,5.4,17.8,5.0,1
13.069043178203106,80.25942379662261,2022-04-14,5,3,4,0,1,Residential,2,22,1,0.15,Clear,0,24.7,0.0,7.1,5.8,2
13.045371616810488,80.15896171799042,2024-06-04,18,1,6,0,0,Urban Road,1,55,1,0.9,Rain,2,24.8,13.5,3.1,4.7,2
13.120701211946471,80.11240612149572,2022-08-13,15,5,8,1,0,Residential,2,39,1,0.4,Rain,2,24.2,10.2,15.0,7.2,1
12.970506693536825,80.22388200139203,2022-04-21,10,3,4,0,0,Highway,0,82,0,0.65,Rain,2,27.2,3.8,14.5,5.6,2
13.145092958418074,80.20631273017139,2024-08-27,17,1,8,0,0,Urban Road,1,57,0,0.65,Clear,0,21.0,0.0,10.2,11.6,1
12.982907368622985,80.24697142545038,2022-12-05,0,0,12,0,1,Urban Road,1,50,0,0.15,Clear,0,30.9,0.0,2.0,7.5,0
13.1998442934828,80.20831834385346,2022-12-14,16,2,12,0,0,Rural Road,3,64,0,0.4,Clear,0,22.3,0.0,5.8,6.9,0
12.9825885535311,80.20688708843072,2023-08-14,9,0,8,0,0,Urban Road,1,60,0,0.9,Cloudy,1,28.2,0.0,8.2,8.8,0
13.00723679077388,80.19490744972249,2023-03-12,10,6,3,1,0,Rural Road,3,73,0,0.65,Rain,2,25.3,0.8,10.4,7.0,2
13.152606580013527,80.20945875602888,2022-08-02,12,1,8,0,0,Highway,0,77,0,0.4,Clear,0,29.0,0.0,12.3,10.3,0
13.150697115706674,80.24423801286373,2024-12-13,0,4,12,0,1,Highway,0,84,0,0.15,Clear,0,27.8,0.0,10.3,11.1,0
